"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","816","659","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","0","0","0","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","19523","19523","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","NA","NA","61635","NA","NA","NA","NA","NA","1538","59049","1538","NA","NA","1543","1542","39431","39431","39413","39526","61636","NA","NA","NA","NA","NA","39525","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","336","409","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","1","0","1","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","12763","12763","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","NA","NA","78201","NA","NA","NA","NA","NA","1538","74529","1538","NA","NA","1543","1542","39431","39431","39413","61766","78202","NA","NA","NA","NA","NA","61766","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","100","relative","undefined","undefined","0","2","2","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","224","481","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","2","0","2","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","10852","10852","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","NA","96126","91904","NA","NA","NA","91904","NA","1538","89185","1538","NA","NA","1543","1542","39431","39431","39413","78333","96127","NA","NA","NA","NA","NA","78332","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","436","398","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","3","0","3","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","2184","2184","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","NA","96126","113694","NA","NA","NA","91904","NA","1538","98442","1538","NA","NA","1543","1542","39431","39431","39413","96257","113694","NA","NA","NA","NA","NA","96256","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","106","707","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","4","0","4","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","13120","13120","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","NA","96126","129657","NA","NA","NA","91904","NA","1538","126953","1538","NA","NA","1543","1542","39431","39431","39413","113832","129657","NA","NA","NA","NA","NA","113831","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","81","562","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","5","0","5","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","12629","12629","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","NA","96126","144803","NA","NA","NA","91904","NA","1538","142417","1538","NA","NA","1543","1542","39431","39431","39413","129787","144803","NA","NA","NA","NA","NA","129786","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","81","562","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Continue","yes","768","No","Yes","One","No","legacy","5","0","5","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","12629","12629","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","154457","96126","144803","149203","154457","188413","91904","NA","1538","142417","1538","NA","NA","1543","1542","39431","39431","39413","129787","188413","144837","149204","157316","NA","NA","129786","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","81","562","02/14/18 14:49:42","Executes Python code","yes","","lineup_liveMEN_W.osexp","C:\Users\Laptop10\Desktop\Wednesday 1402","no","mono","no","24","no","black","no","Click to end","yes","768","No","Yes","One","No","legacy","5","0","5","0","C:/Users/Laptop10/Desktop/Wednesday 1402/subject-53.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","12629","12629","2","legacy","1024","2","48000","-16","experiment","53","odd","legacy","154457","96126","144803","149203","154457","188413","91904","188443","1538","142417","1538","NA","NA","1543","1542","39431","39431","39413","129787","191342","144837","149204","157316","NA","NA","129786","lineup1","0","0","0","no","no","1366"
